"Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
4.29737793920862,0.18,241.2,2.8,0.0,0.0,0.0
1.89420012089321,0.168,240.11,5.2,0.0,0.0,1.0
1.448,0.184,240.19,6.0,0.0,0.0,1.0
4.86372199427511,0.0,238.53,10.6,0.0,22.0,0.0
2.10610760496898,0.0,237.98,12.6,0.0,36.0,1.0
2.57157053605516,0.0,237.24,11.8,0.0,26.0,1.0
3.242,0.09,237.21,13.6,0.0,37.0,0.0
2.13481686047494,0.142,237.86,11.4,0.0,28.0,1.0
3.8014699562651,0.15,237.66,11.0,0.0,30.0,0.0
2.172,0.152,237.69,9.4,0.0,21.0,1.0
4.07985709594617,0.168,237.87,12.0,0.0,35.0,1.0
2.014,0.29,238.62,8.6,0.0,17.0,0.0
3.05,0.28,238.38,12.8,0.0,36.0,1.0
3.0982303434864,0.294,239.53,8.2,0.0,18.0,1.0
3.76193655558094,0.28,238.14,12.8,0.0,35.0,0.0
3.51189047541797,0.288,238.51,8.2,0.0,17.0,1.0
4.55736210365715,0.278,237.66,12.2,0.0,33.0,0.0
2.90176282482481,0.288,238.5,8.2,0.0,17.0,1.0
2.838,0.274,236.75,12.2,0.0,33.0,1.0
2.0894,0.28,237.67,8.4,0.0,17.0,0.0
2.794,0.282,238.05,12.0,0.0,32.0,1.0
1.36125981585348,0.288,238.96,9.0,0.0,19.0,1.0
2.66921239237744,0.284,237.85,11.2,0.0,29.0,0.0
2.5058646059703,0.278,238.05,9.8,0.0,23.0,1.0
3.61968270075706,0.278,237.38,10.8,0.0,25.0,1.0
2.15445,0.266,237.1,12.0,0.0,26.0,0.0
2.1757,0.44,237.04,11.6,0.0,22.0,1.0
4.03614986602137,0.364,234.59,13.2,0.0,28.0,0.0
3.39227583524301,0.328,235.56,10.6,0.0,20.0,1.0
2.27555,0.308,235.85,13.4,0.0,30.0,1.0
2.3005,0.328,237.12,10.0,0.0,18.0,0.0
2.35195,0.338,235.77,13.6,0.0,30.0,1.0
3.49670000982278,0.414,236.05,10.6,0.0,17.0,1.0
3.99648956913196,0.394,235.81,13.4,0.0,29.0,0.0
3.27204051885707,0.412,236.58,11.8,0.0,22.0,1.0
2.878,0.392,235.99,12.4,0.0,25.0,0.0
2.72246742569904,0.414,237.26,11.6,0.0,25.0,1.0
1.892,0.424,239.96,8.4,0.0,14.0,1.0
2.6649,0.44,240.08,7.6,0.0,10.0,0.0
3.30828988556937,0.388,239.59,10.8,0.0,21.0,1.0
3.038,0.252,238.61,13.0,0.0,36.0,1.0
1.77949460366097,0.252,239.72,6.8,0.0,17.0,0.0
2.79925,0.254,238.15,9.6,0.0,30.0,1.0
2.7556,0.26,239.38,3.0,0.0,5.0,1.0
1.31446479905806,0.264,238.3,5.6,0.0,15.0,0.0
5.88332933062805,0.234,237.53,9.6,0.0,30.0,1.0
2.6707,0.256,237.95,8.8,0.0,28.0,0.0
1.812,0.242,238.13,8.0,0.0,23.0,1.0
2.63285,0.162,238.47,7.8,0.0,24.0,1.0
2.62655,0.112,237.89,8.4,0.0,25.0,0.0
2.5813,0.054,239.26,5.0,0.0,14.0,1.0
2.5541,0.162,239.37,4.2,0.0,7.0,1.0
2.51735,0.172,238.54,7.0,0.0,19.0,0.0
2.372,0.146,237.82,10.2,0.0,34.0,1.0
1.254,0.18,239.25,5.4,0.0,13.0,1.0
2.2574574515354,0.148,237.19,9.2,0.0,29.0,0.0
2.9325119452453,0.182,239.02,2.6,0.0,4.0,1.0
3.20643559334347,0.16,238.11,5.2,0.0,12.0,0.0
0.774735862296892,0.16,237.51,8.6,0.0,23.0,1.0
2.3941,0.138,236.87,10.0,0.0,28.0,1.0
2.514,0.25,236.52,12.2,0.0,17.0,0.0
3.1951,0.606,235.8,19.2,0.0,24.0,1.0
3.57845656739839,0.59,236.88,19.4,0.0,20.0,3.0
5.54080435576149,0.412,236.18,19.6,0.0,19.0,19.0
2.5428,0.112,239.17,10.6,0.0,6.0,18.0
3.12,0.096,239.24,13.0,0.0,16.0,19.0
4.76467481153802,0.1,238.81,16.0,0.0,27.0,18.0
3.48532247263783,0.058,238.02,13.8,0.0,21.0,18.0
2.5768,0.0,237.55,9.6,0.0,5.0,18.0
2.57075,0.0,235.73,12.2,0.0,16.0,18.0
2.59995,0.0,235.2,15.4,0.0,25.0,18.0
2.60125,0.0,236.01,13.8,0.0,22.0,17.0
2.156,0.0,237.43,9.0,0.0,4.0,18.0
2.164,0.0,236.55,9.0,0.0,3.0,18.0
2.158,0.0,236.59,9.0,0.0,4.0,18.0
2.5522,0.114,236.32,11.4,0.0,3.0,27.0
4.68649087136332,0.126,236.44,11.4,0.0,3.0,28.0
3.67331321105645,0.112,236.13,11.6,0.0,4.0,28.0
2.776,0.128,236.76,11.6,0.0,3.0,29.0
2.924,0.118,237.45,12.2,0.0,4.0,28.0
4.80843638704643,0.0,238.54,10.6,0.0,0.0,23.0
2.278,0.082,237.7,9.6,0.0,0.0,18.0
2.62115,0.088,237.35,10.2,0.0,0.0,17.0
3.81342759626032,0.084,236.51,10.2,0.0,0.0,18.0
3.60463410731797,0.088,235.64,10.0,0.0,0.0,18.0
2.402,0.084,236.23,10.2,0.0,0.0,18.0
3.88510904059616,0.0,236.59,10.4,0.0,0.0,17.0
2.72445,0.0,237.13,10.4,0.0,1.0,18.0
2.466,0.0,236.81,10.4,0.0,0.0,18.0
5.56274254540636,0.0,236.98,10.4,0.0,0.0,18.0
2.468,0.0,237.12,10.4,0.0,0.0,18.0
4.05007232704693,0.0,237.45,10.6,0.0,0.0,18.0
2.586,0.14,237.83,10.8,0.0,0.0,18.0
2.86275,0.146,238.13,10.8,0.0,1.0,18.0
2.89365,0.146,239.0,10.4,0.0,0.0,18.0
2.674,0.152,239.89,11.0,0.0,0.0,18.0
2.9584,0.144,238.99,11.0,0.0,0.0,18.0
2.64,0.144,237.4,11.0,0.0,0.0,18.0
2.618,0.14,237.56,11.0,0.0,0.0,18.0
3.02195,0.144,237.57,11.0,0.0,1.0,18.0
3.0266,0.108,237.24,11.4,0.0,0.0,18.0
2.98195,0.0,237.09,11.2,0.0,0.0,18.0
5.89680029774718,0.0,234.08,21.8,0.0,0.0,17.0
5.29,0.0,233.68,22.6,0.0,0.0,17.0
4.33620806054144,0.0,234.81,20.4,0.0,0.0,18.0
3.06465,0.046,237.29,11.4,0.0,0.0,18.0
3.0391,0.0,237.74,11.4,0.0,0.0,18.0
2.71504710106274,0.0,236.57,11.2,0.0,1.0,17.0
4.57441462263836,0.066,236.93,10.8,0.0,0.0,18.0
2.66580868524463,0.084,237.51,10.8,0.0,0.0,18.0
2.98285,0.074,238.55,8.0,0.0,0.0,6.0
2.94155,0.076,238.69,6.4,0.0,0.0,1.0
1.56,0.07,238.74,6.4,0.0,1.0,1.0
1.72547768523904,0.064,239.6,6.4,0.0,0.0,0.0
1.85783921013083,0.0,239.12,6.0,0.0,0.0,1.0
2.02634805723988,0.0,238.74,6.0,0.0,0.0,0.0
3.05488860055616,0.144,237.51,7.0,0.0,0.0,1.0
2.8324,0.35,235.49,12.0,0.0,0.0,1.0
4.58522506629586,0.34,235.44,12.6,0.0,0.0,0.0
2.55672324027253,0.14,237.44,6.8,0.0,0.0,1.0
2.704,0.0,239.93,11.2,0.0,0.0,18.0
2.2327,0.0,240.19,11.2,0.0,0.0,19.0
5.86548515107661,0.0,241.52,11.2,0.0,0.0,18.0
2.29475,0.0,241.06,11.2,0.0,0.0,19.0
3.82026153360409,0.0,240.4,11.2,0.0,0.0,18.0
3.46046137416262,0.0,240.87,12.2,0.0,0.0,21.0
3.61920121404721,0.144,240.35,13.6,0.0,0.0,28.0
2.4519,0.136,239.55,13.8,0.0,0.0,29.0
3.324,0.136,239.45,13.8,0.0,0.0,28.0
3.25494177604683,0.14,240.3,13.8,0.0,0.0,29.0
3.10047282015705,0.118,240.7,13.0,0.0,0.0,25.0
2.786,0.072,240.33,11.6,0.0,0.0,18.0
3.43030816413336,0.074,240.41,11.6,0.0,0.0,18.0
5.0757699397429,0.072,240.03,11.6,0.0,0.0,18.0
2.7223,0.072,240.4,11.6,0.0,0.0,19.0
2.7555,0.072,240.05,11.6,0.0,0.0,18.0
2.784,0.072,240.27,11.6,0.0,0.0,18.0
2.8223,0.074,240.49,11.6,0.0,0.0,19.0
2.776,0.072,239.94,11.4,0.0,0.0,18.0
3.97907422954328,0.074,240.36,11.6,0.0,0.0,18.0
2.9227,0.072,240.62,11.6,0.0,0.0,19.0
2.79,0.122,240.07,11.6,0.0,0.0,18.0
3.302,0.232,238.5,13.8,0.0,0.0,18.0
4.35969990722443,0.352,239.11,12.8,0.0,0.0,18.0
3.05665,0.262,239.39,12.6,0.0,0.0,19.0
3.254,0.246,239.04,13.6,0.0,0.0,18.0
4.5332364079039,0.248,239.62,13.8,0.0,0.0,18.0
3.1595,0.248,239.44,13.6,0.0,0.0,18.0
3.256,0.25,239.55,13.6,0.0,0.0,18.0
3.19215,0.252,240.03,13.6,0.0,0.0,19.0
3.19405,0.254,240.78,13.6,0.0,0.0,18.0
3.86886628641799,0.258,241.28,12.0,0.0,0.0,11.0
2.226,0.264,242.04,9.2,0.0,0.0,1.0
2.30040173524745,0.26,240.92,9.2,0.0,0.0,1.0
5.71604481904308,0.26,240.86,9.2,0.0,0.0,0.0
4.37107300971989,0.26,240.62,9.2,0.0,0.0,1.0
3.11285,0.258,240.39,9.2,0.0,0.0,1.0
3.27562566331916,0.258,240.06,9.2,0.0,0.0,0.0
3.67331792388149,0.258,240.27,9.2,0.0,0.0,1.0
4.41018016390665,0.148,239.83,9.0,0.0,0.0,1.0
3.06005,0.242,239.79,9.2,0.0,0.0,0.0
4.48516141491072,0.244,239.49,9.2,0.0,2.0,1.0
2.184,0.244,239.94,9.2,0.0,1.0,1.0
2.96544080621488,0.244,239.82,9.2,0.0,1.0,0.0
2.184,0.242,239.45,9.2,0.0,2.0,1.0
2.194,0.238,239.4,9.2,0.0,1.0,1.0
2.19,0.246,240.62,9.2,0.0,2.0,0.0
2.17667158330074,0.242,239.67,9.2,0.0,1.0,1.0
2.182,0.244,239.9,9.2,0.0,2.0,0.0
2.176,0.24,239.59,9.2,0.0,1.0,1.0
3.29535843025871,0.248,240.9,9.2,0.0,1.0,1.0
2.83995,0.318,239.76,10.0,0.0,2.0,0.0
2.74898665195531,0.24,239.61,9.2,0.0,1.0,1.0
2.74581263811451,0.246,240.72,9.2,0.0,2.0,1.0
2.7967,0.248,240.97,9.4,0.0,1.0,0.0
2.78075,0.252,240.74,9.0,0.0,1.0,1.0
4.72627267756012,0.246,240.38,8.0,0.0,2.0,1.0
2.52914985639769,0.242,240.35,8.2,0.0,1.0,0.0
2.72285,0.236,239.39,9.2,0.0,1.0,1.0
1.89,0.242,239.78,8.0,0.0,1.0,1.0
2.6779,0.24,239.17,8.0,0.0,2.0,0.0
2.66475,0.29,239.94,9.6,0.0,1.0,1.0
2.294,0.472,239.09,9.8,0.0,1.0,1.0
2.61985,0.394,239.84,9.6,0.0,1.0,0.0
2.29,0.486,239.91,9.8,0.0,2.0,1.0
2.94807266068077,0.47,239.41,9.6,0.0,1.0,1.0
3.67491580374168,0.468,239.18,9.6,0.0,1.0,0.0
2.5231,0.434,239.25,9.4,0.0,1.0,1.0
5.40130048696494,0.35,239.48,9.2,0.0,0.0,0.0
3.07155938622636,0.35,239.44,9.2,0.0,0.0,1.0
2.14,0.348,239.2,9.0,0.0,0.0,1.0
3.42850519766866,0.352,240.14,9.4,0.0,0.0,0.0
2.4294,0.344,239.53,10.2,0.0,0.0,1.0
2.456,0.352,240.98,10.4,0.0,0.0,1.0
4.17564174696191,0.356,241.5,10.2,0.0,0.0,0.0
3.25249887494421,0.352,241.0,10.4,0.0,0.0,1.0
2.452,0.35,240.67,10.4,0.0,0.0,1.0
3.93072955868334,0.348,240.25,10.2,0.0,0.0,0.0
2.82085356379261,0.312,239.76,10.2,0.0,0.0,1.0
2.46935,0.128,238.68,9.6,0.0,0.0,1.0
4.39439121637879,0.112,239.42,9.4,0.0,0.0,0.0
2.092,0.0,240.19,8.8,0.0,0.0,1.0
1.59,0.0,240.31,6.6,0.0,0.0,1.0
2.4347,0.0,240.63,5.8,0.0,0.0,0.0
3.3181817325712,0.06,240.8,7.2,0.0,0.0,1.0
4.96008067147006,0.326,239.58,12.8,0.0,0.0,1.0
2.178,0.128,241.36,9.6,0.0,0.0,0.0
2.459,0.254,240.48,12.4,0.0,0.0,1.0
2.57611228202463,0.154,240.5,10.6,0.0,0.0,1.0
1.414,0.0,240.52,5.8,0.0,0.0,0.0
2.4265,0.0,240.73,5.8,0.0,0.0,1.0
3.61973546525157,0.0,241.3,5.8,0.0,0.0,0.0
2.38425,0.0,241.22,5.8,0.0,0.0,1.0
2.3646,0.0,241.66,5.8,0.0,0.0,1.0
2.39765463411228,0.0,241.46,5.8,0.0,0.0,0.0
2.3261,0.0,240.91,5.8,0.0,0.0,1.0
2.31405,0.0,241.26,5.8,0.0,0.0,1.0
2.3007,0.0,241.4,5.8,0.0,0.0,0.0
2.2818,0.0,241.63,5.8,0.0,0.0,1.0
2.2702,0.0,242.15,5.8,0.0,0.0,1.0
2.2584,0.0,241.93,5.8,0.0,0.0,0.0
2.15625012862261,0.0,241.15,7.0,0.0,0.0,1.0
3.07236009515521,0.0,241.31,7.0,0.0,0.0,1.0
1.506,0.0,241.11,6.2,0.0,0.0,0.0
1.616,0.176,242.63,6.6,0.0,0.0,1.0
1.568,0.224,242.84,6.4,0.0,0.0,1.0
3.63980132348389,0.23,243.56,6.6,0.0,0.0,0.0
1.466,0.232,243.28,6.0,0.0,0.0,1.0
2.12495,0.23,242.81,6.0,0.0,0.0,1.0
3.44696570402506,0.23,243.08,6.0,0.0,0.0,0.0
2.09015,0.228,242.82,6.0,0.0,0.0,1.0
2.36301154265745,0.226,242.04,6.0,0.0,0.0,1.0
1.434,0.228,242.08,6.0,0.0,0.0,0.0
2.0198,0.228,242.34,6.0,0.0,0.0,1.0
1.434,0.23,242.4,6.0,0.0,0.0,1.0
2.20101677176482,0.228,242.14,6.0,0.0,0.0,0.0
1.84082361840278,0.23,242.53,6.0,0.0,0.0,1.0
2.0842993131799,0.228,242.13,5.8,0.0,0.0,1.0
2.78530221256262,0.224,241.63,5.8,0.0,0.0,0.0
2.55727220257296,0.224,241.68,5.8,0.0,0.0,1.0
1.84965,0.134,241.97,5.6,0.0,0.0,1.0
1.33,0.09,241.98,5.4,0.0,0.0,0.0
3.96377935375823,0.084,240.01,5.4,0.0,0.0,1.0
1.34592561063744,0.0,238.76,5.4,0.0,0.0,1.0
1.31,0.0,238.8,5.4,0.0,0.0,0.0
1.34511612128256,0.0,238.95,5.6,0.0,0.0,1.0
1.742,0.0,238.69,7.6,0.0,0.0,1.0
1.7657,0.26,237.38,13.2,0.0,0.0,0.0
1.78735,0.294,237.82,14.0,0.0,0.0,1.0
4.64022854281405,0.4,238.54,14.4,0.0,0.0,0.0
2.442,0.23,239.0,10.6,0.0,0.0,1.0
3.88681685632675,0.158,239.16,8.0,0.0,0.0,1.0
2.88853505598086,0.158,239.9,7.4,0.0,0.0,0.0
3.13024223957676,0.154,239.55,6.6,0.0,0.0,1.0
1.89395,0.15,239.34,6.6,0.0,0.0,1.0
1.618,0.152,240.54,6.6,0.0,0.0,0.0
2.3010213952509,0.15,240.71,6.6,0.0,0.0,1.0
2.49902851583091,0.146,240.25,6.6,0.0,0.0,1.0
1.938,0.318,238.75,11.2,0.0,0.0,0.0
3.054,0.34,237.96,12.8,0.0,0.0,1.0
2.82467683512771,0.226,238.67,9.0,0.0,0.0,1.0
2.2770049821007,0.27,238.97,7.2,0.0,0.0,0.0
4.15508509331737,0.188,239.37,6.6,0.0,0.0,1.0
1.99235,0.112,239.51,6.2,0.0,0.0,0.0
1.989,0.112,239.59,6.2,0.0,0.0,1.0
1.9864,0.106,238.23,6.0,0.0,0.0,1.0
3.94611996002635,0.106,237.94,6.0,0.0,0.0,0.0
3.28874315350983,0.102,237.2,6.0,0.0,0.0,1.0
1.442,0.1,236.57,6.0,0.0,0.0,1.0
4.29094212610477,0.098,235.73,6.0,0.0,0.0,0.0
1.434,0.098,236.07,6.0,0.0,0.0,1.0
1.432,0.098,235.94,6.0,0.0,0.0,1.0
3.36620911335125,0.156,236.44,6.4,0.0,0.0,0.0
1.512,0.2,236.5,6.4,0.0,0.0,1.0
1.518,0.2,236.51,6.4,0.0,0.0,0.0
1.526,0.202,237.23,6.4,0.0,0.0,1.0
1.522,0.202,237.0,6.4,0.0,0.0,1.0
2.26041393242704,0.206,237.77,6.4,0.0,0.0,0.0
1.46,0.124,237.57,6.0,0.0,0.0,1.0
1.48,0.074,237.69,6.2,0.0,0.0,1.0
1.528,0.074,237.55,6.4,0.0,0.0,0.0
1.43789980596183,0.074,237.75,6.4,0.0,0.0,1.0
1.532,0.076,238.16,6.4,0.0,0.0,1.0
1.458,0.078,238.55,6.0,0.0,0.0,0.0
1.372,0.0,237.43,5.8,0.0,0.0,1.0
2.01645,0.0,237.93,5.6,0.0,0.0,0.0
1.36,0.0,237.64,5.6,0.0,0.0,1.0
1.188,0.0,237.3,5.0,0.0,0.0,1.0
2.51823803570356,0.0,236.93,5.0,0.0,0.0,0.0
1.85105,0.0,237.65,5.0,0.0,0.0,1.0
2.58276402639828,0.0,236.9,9.2,0.0,0.0,1.0
1.8447,0.074,237.44,8.8,2.0,0.0,1.0
1.86015,0.298,237.66,10.4,1.0,0.0,10.0
1.884,0.282,238.8,8.0,1.0,2.0,10.0
1.54585487221578,0.286,238.9,7.0,2.0,1.0,11.0
1.8724,0.284,238.81,7.4,1.0,2.0,11.0
1.672,0.386,238.8,7.2,1.0,1.0,10.0
1.336,0.308,239.15,5.6,1.0,1.0,0.0
1.388,0.342,239.45,6.0,1.0,2.0,1.0
1.452,0.43,239.34,6.2,2.0,1.0,1.0
0.272,0.0,249.44,1.0,0.0,0.0,1.0
0.374,0.0,249.46,1.6,0.0,0.0,1.0
1.01225,0.0,247.77,2.4,0.0,0.0,0.0
1.0081,0.0,248.48,2.4,0.0,1.0,1.0
3.54181982295512,0.0,249.23,2.6,0.0,0.0,1.0
0.9997,0.0,249.27,2.4,0.0,0.0,0.0
0.642,0.0,249.3,2.6,0.0,0.0,1.0
0.714,0.076,249.36,2.8,0.0,0.0,1.0
0.9889,0.132,247.8,3.0,0.0,0.0,1.0
0.702,0.124,247.58,2.8,0.0,0.0,0.0
0.9845,0.136,248.79,2.8,0.0,1.0,1.0
0.916,0.124,247.89,3.8,0.0,0.0,1.0
0.99735,0.13,247.23,4.8,0.0,0.0,0.0
2.92152484947092,0.242,247.44,6.0,0.0,0.0,1.0
1.0163,0.138,248.4,3.6,0.0,0.0,1.0
1.01755,0.13,247.93,3.6,0.0,0.0,0.0
0.955240579895197,0.128,246.71,3.2,0.0,1.0,1.0
1.25854848829862,0.124,247.25,2.6,0.0,0.0,1.0
0.591653840660478,0.13,247.97,2.6,0.0,0.0,0.0
0.9853,0.13,248.63,2.0,0.0,0.0,1.0
0.45,0.136,248.22,1.8,0.0,0.0,1.0
0.43,0.128,248.17,1.8,0.0,0.0,1.0
0.446,0.132,247.57,1.8,0.0,0.0,0.0
0.398,0.078,247.68,1.6,0.0,0.0,1.0
0.9342,0.0,247.31,1.4,0.0,1.0,1.0
1.71678459622469,0.0,247.53,1.2,0.0,0.0,0.0
2.12760647775685,0.0,248.35,1.4,0.0,0.0,1.0
0.326,0.0,247.87,1.2,0.0,0.0,1.0
0.344,0.0,248.09,1.4,0.0,0.0,0.0
0.324,0.0,246.95,1.2,0.0,0.0,1.0
0.8706,0.0,246.62,1.4,0.0,1.0,1.0
0.334,0.0,247.41,1.2,0.0,0.0,0.0
1.80686525658529,0.0,247.48,1.4,0.0,0.0,1.0
0.787959964361844,0.0,247.48,1.4,0.0,0.0,1.0
0.8301,0.0,246.96,1.4,0.0,0.0,0.0
2.8685424741923,0.0,246.69,1.4,0.0,0.0,1.0
0.81255,0.0,246.12,1.2,0.0,0.0,1.0
2.13703324087624,0.0,244.84,1.4,0.0,1.0,0.0
1.64293952423315,0.0,244.22,1.6,0.0,0.0,1.0
0.416,0.086,243.87,1.6,0.0,0.0,1.0
0.392,0.078,243.15,1.6,0.0,0.0,0.0
2.73238887448372,0.084,243.28,1.6,0.0,0.0,1.0
2.00703761113784,0.078,243.15,1.6,0.0,0.0,1.0
0.78875,0.084,243.12,1.6,0.0,1.0,0.0
0.39,0.078,243.18,1.6,0.0,0.0,1.0
2.01649728606943,0.084,243.17,1.6,0.0,0.0,1.0
2.5527835974113,0.076,242.45,1.6,0.0,0.0,0.0
1.88118398635929,0.08,242.03,1.6,0.0,0.0,1.0
0.392,0.076,242.73,1.6,0.0,0.0,1.0
0.74755,0.082,242.4,1.6,0.0,0.0,0.0
0.74395,0.082,243.29,2.6,0.0,0.0,1.0
3.69857140389066,0.118,243.2,5.8,0.0,1.0,1.0
0.7522,0.1,242.96,4.8,0.0,0.0,0.0
2.1499687899721,0.108,242.85,4.6,0.0,0.0,1.0
0.98,0.102,242.68,4.0,0.0,0.0,1.0
0.74835,0.106,242.0,4.2,0.0,0.0,0.0
1.08536117613214,0.102,242.58,4.0,0.0,0.0,1.0
1.1333462996697,0.108,242.84,4.0,0.0,1.0,1.0
3.40225925833887,0.104,242.92,4.0,0.0,0.0,0.0
3.17104296727963,0.11,243.25,4.0,0.0,0.0,1.0
1.83454231985551,0.104,243.22,4.0,0.0,0.0,1.0
1.0,0.11,243.16,4.0,0.0,0.0,0.0
0.321968873823719,0.106,243.49,4.0,0.0,0.0,1.0
1.51285065756069,0.112,243.73,4.0,0.0,0.0,1.0
0.85575,0.114,244.26,4.0,0.0,1.0,0.0
0.87205,0.106,243.68,4.0,0.0,0.0,1.0
1.59248053431009,0.11,243.25,4.0,0.0,0.0,1.0
1.93927944430746,0.102,243.45,4.0,0.0,0.0,0.0
0.902,0.0,244.01,3.6,0.0,0.0,1.0
1.65264559881889,0.0,244.93,3.6,0.0,0.0,1.0
0.91,0.0,245.47,3.6,0.0,1.0,0.0
0.892,0.0,245.24,3.6,0.0,0.0,1.0
0.97455,0.0,244.23,3.6,0.0,0.0,1.0
0.89,0.0,244.9,3.6,0.0,0.0,0.0
0.974,0.0,245.06,4.0,0.0,0.0,1.0
1.074,0.0,244.71,4.4,0.0,0.0,1.0
0.966,0.0,244.51,3.8,0.0,0.0,1.0
0.914,0.0,244.98,3.6,0.0,0.0,0.0
1.06595,0.0,245.06,3.6,0.0,1.0,1.0
1.61912839283478,0.0,244.42,3.6,0.0,0.0,1.0
1.09765,0.178,244.34,4.8,0.0,0.0,0.0
2.36832182390011,0.16,244.87,4.6,0.0,0.0,1.0
0.992,0.16,244.97,4.0,0.0,0.0,1.0
1.14665,0.164,245.13,4.2,0.0,0.0,0.0
1.112,0.258,244.59,4.6,0.0,1.0,1.0
3.12832774954953,0.25,244.74,4.4,0.0,0.0,1.0
1.1995,0.254,245.02,4.6,0.0,0.0,0.0
1.2167,0.244,244.8,4.6,0.0,0.0,1.0
1.2347,0.25,245.2,4.6,0.0,0.0,1.0
2.14449352253738,0.242,245.13,4.4,0.0,0.0,0.0
2.57417517024174,0.252,245.92,4.0,0.0,1.0,1.0
1.2522,0.248,246.61,3.6,0.0,0.0,1.0
1.2444,0.252,246.02,3.6,0.0,0.0,0.0
2.22093091351511,0.248,246.62,3.6,0.0,0.0,1.0
2.46521367868209,0.248,246.92,3.6,0.0,0.0,1.0
3.51982555693187,0.248,246.57,3.6,0.0,0.0,0.0
1.40122109840752,0.352,246.63,4.0,0.0,0.0,1.0
1.99391785068317,0.39,246.48,4.2,0.0,1.0,1.0
0.934,0.348,245.99,4.0,0.0,0.0,0.0
2.02324355517191,0.278,246.16,3.8,0.0,0.0,1.0
1.2393,0.41,246.66,7.0,0.0,0.0,1.0
3.66945502506099,0.346,245.86,7.0,0.0,0.0,0.0
5.33581755785962,0.12,246.32,2.6,0.0,0.0,1.0
