"Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
6.54408,0.824,473.16,23.6,0.0,44.0,2.0
8.634,1.176,707.97,37.2,0.0,75.0,0.0
5.44493,0.828,474.52,23.2,0.0,50.0,2.0
5.676,1.272,719.88,25.2,0.0,42.0,3.0
7.9947,1.32,720.24,22.8,0.0,30.0,0.0
9.92487,1.164,718.77,32.4,0.0,63.0,3.0
6.076,0.504,477.22,26.0,0.0,72.0,2.0
3.55899,0.504,479.44,13.6,0.0,34.0,0.0
8.39775,0.762,714.45,28.8,0.0,90.0,3.0
8.2668,0.78,718.14,9.0,0.0,15.0,3.0
2.62893,0.528,476.6,11.2,0.0,30.0,0.0
11.76666,0.468,475.06,19.2,0.0,60.0,2.0
8.0121,0.768,713.85,26.4,0.0,84.0,0.0
5.436,0.726,714.39,24.0,0.0,69.0,3.0
5.2657,0.324,476.94,15.6,0.0,48.0,2.0
7.87965,0.336,713.67,25.2,0.0,75.0,0.0
7.7439,0.162,717.78,15.0,0.0,42.0,3.0
7.6623,0.486,718.11,12.6,0.0,21.0,3.0
5.0347,0.344,477.08,14.0,0.0,38.0,0.0
4.744,0.292,475.64,20.4,0.0,68.0,2.0
3.762,0.54,717.75,16.2,0.0,39.0,3.0
6.77237,0.444,711.57,27.6,0.0,87.0,0.0
8.79754,0.546,717.06,7.8,0.0,12.0,3.0
9.61931,0.48,714.33,15.6,0.0,36.0,0.0
1.54947,0.32,475.02,17.2,0.0,46.0,2.0
4.7882,0.276,473.74,20.0,0.0,56.0,2.0
7.542,0.75,709.56,36.6,0.0,51.0,0.0
6.3902,1.212,471.6,38.4,0.0,48.0,2.0
7.15691,1.18,473.76,38.8,0.0,40.0,6.0
16.62241,1.236,708.54,58.8,0.0,57.0,57.0
5.0856,0.224,478.34,21.2,0.0,12.0,36.0
9.36,0.288,717.72,39.0,0.0,48.0,57.0
9.52935,0.2,477.62,32.0,0.0,54.0,36.0
6.97064,0.116,476.04,27.6,0.0,42.0,36.0
7.7304,0.0,712.65,28.8,0.0,15.0,54.0
7.71225,0.0,707.19,36.6,0.0,48.0,54.0
7.79985,0.0,705.6,46.2,0.0,75.0,54.0
7.80375,0.0,708.03,41.4,0.0,66.0,51.0
6.468,0.0,712.29,27.0,0.0,12.0,54.0
6.492,0.0,709.65,27.0,0.0,9.0,54.0
6.474,0.0,709.77,27.0,0.0,12.0,54.0
5.1044,0.228,472.64,22.8,0.0,6.0,54.0
9.37298,0.252,472.88,22.8,0.0,6.0,56.0
7.34663,0.224,472.26,23.2,0.0,8.0,56.0
5.552,0.256,473.52,23.2,0.0,6.0,58.0
5.848,0.236,474.9,24.4,0.0,8.0,56.0
9.61687,0.0,477.08,21.2,0.0,0.0,46.0
4.556,0.164,475.4,19.2,0.0,0.0,36.0
5.2423,0.176,474.7,20.4,0.0,0.0,34.0
7.62686,0.168,473.02,20.4,0.0,0.0,36.0
7.20927,0.176,471.28,20.0,0.0,0.0,36.0
4.804,0.168,472.46,20.4,0.0,0.0,36.0
7.77022,0.0,473.18,20.8,0.0,0.0,34.0
8.17335,0.0,711.39,31.2,0.0,3.0,54.0
4.932,0.0,473.62,20.8,0.0,0.0,36.0
16.68823,0.0,710.94,31.2,0.0,0.0,54.0
7.404,0.0,711.36,31.2,0.0,0.0,54.0
12.15022,0.0,712.35,31.8,0.0,0.0,54.0
5.172,0.28,475.66,21.6,0.0,0.0,36.0
5.7255,0.292,476.26,21.6,0.0,2.0,36.0
5.7873,0.292,478.0,20.8,0.0,0.0,36.0
8.022,0.456,719.67,33.0,0.0,0.0,54.0
5.9168,0.288,477.98,22.0,0.0,0.0,36.0
7.92,0.432,712.2,33.0,0.0,0.0,54.0
7.854,0.42,712.68,33.0,0.0,0.0,54.0
9.06585,0.432,712.71,33.0,0.0,3.0,54.0
9.0798,0.324,711.72,34.2,0.0,0.0,54.0
5.9639,0.0,474.18,22.4,0.0,0.0,36.0
11.7936,0.0,468.16,43.6,0.0,0.0,34.0
10.58,0.0,467.36,45.2,0.0,0.0,34.0
13.00862,0.0,704.43,61.2,0.0,0.0,54.0
6.1293,0.092,474.58,22.8,0.0,0.0,36.0
6.0782,0.0,475.48,22.8,0.0,0.0,36.0
5.43009,0.0,473.14,22.4,0.0,2.0,34.0
9.14883,0.132,473.86,21.6,0.0,0.0,36.0
7.99743,0.252,712.53,32.4,0.0,0.0,54.0
8.94855,0.222,715.65,24.0,0.0,0.0,18.0
5.8831,0.152,477.38,12.8,0.0,0.0,2.0
4.68,0.21,716.22,19.2,0.0,3.0,3.0
3.45096,0.128,479.2,12.8,0.0,0.0,0.0
5.57352,0.0,717.36,18.0,0.0,0.0,3.0
4.0527,0.0,477.48,12.0,0.0,0.0,0.0
6.10978,0.288,475.02,14.0,0.0,0.0,2.0
8.4972,1.05,706.47,36.0,0.0,0.0,3.0
9.17045,0.68,470.88,25.2,0.0,0.0,0.0
7.67017,0.42,712.32,20.4,0.0,0.0,3.0
8.112,0.0,719.79,33.6,0.0,0.0,54.0
6.6981,0.0,720.57,33.6,0.0,0.0,57.0
17.59646,0.0,724.56,33.6,0.0,0.0,54.0
6.88425,0.0,723.18,33.6,0.0,0.0,57.0
11.46078,0.0,721.2,33.6,0.0,0.0,54.0
6.92092,0.0,481.74,24.4,0.0,0.0,42.0
7.2384,0.288,480.7,27.2,0.0,0.0,56.0
7.3557,0.408,718.65,41.4,0.0,0.0,87.0
6.648,0.272,478.9,27.6,0.0,0.0,56.0
9.76483,0.42,720.9,41.4,0.0,0.0,87.0
9.30142,0.354,722.1,39.0,0.0,0.0,75.0
8.358,0.216,720.99,34.8,0.0,0.0,54.0
6.86062,0.148,480.82,23.2,0.0,0.0,36.0
15.22731,0.216,720.09,34.8,0.0,0.0,54.0
8.1669,0.216,721.2,34.8,0.0,0.0,57.0
8.2665,0.216,720.15,34.8,0.0,0.0,54.0
8.352,0.216,720.81,34.8,0.0,0.0,54.0
5.6446,0.148,480.98,23.2,0.0,0.0,38.0
8.328,0.216,719.82,34.2,0.0,0.0,54.0
7.95815,0.148,480.72,23.2,0.0,0.0,36.0
5.8454,0.144,481.24,23.2,0.0,0.0,38.0
8.37,0.366,720.21,34.8,0.0,0.0,54.0
6.604,0.464,477.0,27.6,0.0,0.0,36.0
13.0791,1.056,717.33,38.4,0.0,0.0,54.0
9.16995,0.786,718.17,37.8,0.0,0.0,57.0
6.508,0.492,478.08,27.2,0.0,0.0,36.0
9.06647,0.496,479.24,27.6,0.0,0.0,36.0
9.4785,0.744,718.32,40.8,0.0,0.0,54.0
9.768,0.75,718.65,40.8,0.0,0.0,54.0
6.3843,0.504,480.06,27.2,0.0,0.0,38.0
6.3881,0.508,481.56,27.2,0.0,0.0,36.0
11.6066,0.774,723.84,36.0,0.0,0.0,33.0
4.452,0.528,484.08,18.4,0.0,0.0,2.0
4.6008,0.52,481.84,18.4,0.0,0.0,2.0
11.43209,0.52,481.72,18.4,0.0,0.0,0.0
8.74215,0.52,481.24,18.4,0.0,0.0,2.0
6.2257,0.516,480.78,18.4,0.0,0.0,2.0
6.55125,0.516,480.12,18.4,0.0,0.0,0.0
7.34664,0.516,480.54,18.4,0.0,0.0,2.0
8.82036,0.296,479.66,18.0,0.0,0.0,2.0
9.18015,0.726,719.37,27.6,0.0,0.0,0.0
8.97032,0.488,478.98,18.4,0.0,4.0,2.0
6.552,0.732,719.82,27.6,0.0,3.0,3.0
5.93088,0.488,479.64,18.4,0.0,2.0,0.0
6.552,0.726,718.35,27.6,0.0,6.0,3.0
4.388,0.476,478.8,18.4,0.0,2.0,2.0
6.57,0.738,721.86,27.6,0.0,6.0,0.0
4.35334,0.484,479.34,18.4,0.0,2.0,2.0
6.546,0.732,719.7,27.6,0.0,6.0,0.0
4.352,0.48,479.18,18.4,0.0,2.0,2.0
6.59072,0.496,481.8,18.4,0.0,2.0,2.0
8.51985,0.954,719.28,30.0,0.0,6.0,0.0
8.24696,0.72,718.83,27.6,0.0,3.0,3.0
5.49163,0.492,481.44,18.4,0.0,4.0,2.0
8.3901,0.744,722.91,28.2,0.0,3.0,0.0
5.5615,0.504,481.48,18.0,0.0,2.0,2.0
14.17882,0.738,721.14,24.0,0.0,6.0,3.0
5.0583,0.484,480.7,16.4,0.0,2.0,0.0
8.16855,0.708,718.17,27.6,0.0,3.0,3.0
3.78,0.484,479.56,16.0,0.0,2.0,2.0
5.3558,0.48,478.34,16.0,0.0,4.0,0.0
7.99425,0.87,719.82,28.8,0.0,3.0,3.0
4.588,0.944,478.18,19.6,0.0,2.0,2.0
5.2397,0.788,479.68,19.2,0.0,2.0,0.0
4.58,0.972,479.82,19.6,0.0,4.0,2.0
5.89615,0.94,478.82,19.2,0.0,2.0,2.0
11.02475,1.404,717.54,28.8,0.0,3.0,0.0
7.5693,1.302,717.75,28.2,0.0,3.0,3.0
16.2039,1.05,718.44,27.6,0.0,0.0,0.0
6.14312,0.7,478.88,18.4,0.0,0.0,2.0
4.28,0.696,478.4,18.0,0.0,0.0,2.0
10.28552,1.056,720.42,28.2,0.0,0.0,0.0
4.8588,0.688,479.06,20.4,0.0,0.0,2.0
4.912,0.704,481.96,20.8,0.0,0.0,2.0
12.52693,1.068,724.5,30.6,0.0,0.0,0.0
6.505,0.704,482.0,20.8,0.0,0.0,2.0
7.356,1.05,722.01,31.2,0.0,0.0,3.0
7.86146,0.696,480.5,20.4,0.0,0.0,0.0
5.64171,0.624,479.52,20.4,0.0,0.0,2.0
4.9387,0.256,477.36,19.2,0.0,0.0,2.0
13.18317,0.336,718.26,28.2,0.0,0.0,0.0
4.184,0.0,480.38,17.6,0.0,0.0,2.0
4.77,0.0,720.93,19.8,0.0,0.0,3.0
4.8694,0.0,481.26,11.6,0.0,0.0,0.0
9.95455,0.18,722.4,21.6,0.0,0.0,3.0
14.88024,0.978,718.74,38.4,0.0,0.0,3.0
6.534,0.384,724.08,28.8,0.0,0.0,0.0
4.918,0.508,480.96,24.8,0.0,0.0,2.0
7.72834,0.462,721.5,31.8,0.0,0.0,3.0
4.242,0.0,721.56,17.4,0.0,0.0,0.0
4.853,0.0,481.46,11.6,0.0,0.0,2.0
10.85921,0.0,723.9,17.4,0.0,0.0,0.0
7.15275,0.0,723.66,17.4,0.0,0.0,3.0
7.0938,0.0,724.98,17.4,0.0,0.0,3.0
4.79531,0.0,482.92,11.6,0.0,0.0,0.0
6.9783,0.0,722.73,17.4,0.0,0.0,3.0
6.94215,0.0,723.78,17.4,0.0,0.0,3.0
4.6014,0.0,482.8,11.6,0.0,0.0,0.0
4.5636,0.0,483.26,11.6,0.0,0.0,2.0
6.8106,0.0,726.45,17.4,0.0,0.0,3.0
4.5168,0.0,483.86,11.6,0.0,0.0,0.0
6.46875,0.0,723.45,21.0,0.0,0.0,3.0
9.21708,0.0,723.93,21.0,0.0,0.0,3.0
3.012,0.0,482.22,12.4,0.0,0.0,0.0
3.232,0.352,485.26,13.2,0.0,0.0,2.0
4.704,0.672,728.52,19.2,0.0,0.0,3.0
7.2796,0.46,487.12,13.2,0.0,0.0,0.0
2.932,0.464,486.56,12.0,0.0,0.0,2.0
6.37485,0.69,728.43,18.0,0.0,0.0,3.0
6.89393,0.46,486.16,12.0,0.0,0.0,0.0
4.1803,0.456,485.64,12.0,0.0,0.0,2.0
7.08903,0.678,726.12,18.0,0.0,0.0,3.0
4.302,0.684,726.24,18.0,0.0,0.0,0.0
4.0396,0.456,484.68,12.0,0.0,0.0,2.0
2.868,0.46,484.8,12.0,0.0,0.0,2.0
4.40203,0.456,484.28,12.0,0.0,0.0,0.0
5.52247,0.69,727.59,18.0,0.0,0.0,3.0
6.2529,0.684,726.39,17.4,0.0,0.0,3.0
5.5706,0.448,483.26,11.6,0.0,0.0,0.0
5.11454,0.448,483.36,11.6,0.0,0.0,2.0
5.54895,0.402,725.91,16.8,0.0,0.0,3.0
3.99,0.27,725.94,16.2,0.0,0.0,0.0
11.89134,0.252,720.03,16.2,0.0,0.0,3.0
4.03778,0.0,716.28,16.2,0.0,0.0,3.0
3.93,0.0,716.4,16.2,0.0,0.0,0.0
4.03535,0.0,716.85,16.8,0.0,0.0,3.0
3.484,0.0,477.38,15.2,0.0,0.0,2.0
3.5314,0.52,474.76,26.4,0.0,0.0,0.0
5.36205,0.882,713.46,42.0,0.0,0.0,3.0
13.92069,1.2,715.62,43.2,0.0,0.0,0.0
4.884,0.46,478.0,21.2,0.0,0.0,2.0
7.77363,0.316,478.32,16.0,0.0,0.0,2.0
5.77707,0.316,479.8,14.8,0.0,0.0,0.0
9.39073,0.462,718.65,19.8,0.0,0.0,3.0
3.7879,0.3,478.68,13.2,0.0,0.0,2.0
4.854,0.456,721.62,19.8,0.0,0.0,0.0
6.90306,0.45,722.13,19.8,0.0,0.0,3.0
4.99806,0.292,480.5,13.2,0.0,0.0,2.0
5.814,0.954,716.25,33.6,0.0,0.0,0.0
9.162,1.02,713.88,38.4,0.0,0.0,3.0
5.64935,0.452,477.34,18.0,0.0,0.0,2.0
6.83101,0.81,716.91,21.6,0.0,0.0,0.0
12.46526,0.564,718.11,19.8,0.0,0.0,3.0
5.97705,0.336,718.53,18.6,0.0,0.0,0.0
5.967,0.336,718.77,18.6,0.0,0.0,3.0
3.9728,0.212,476.46,12.0,0.0,0.0,2.0
11.83836,0.318,713.82,18.0,0.0,0.0,0.0
6.57749,0.204,474.4,12.0,0.0,0.0,2.0
2.884,0.2,473.14,12.0,0.0,0.0,2.0
8.58188,0.196,471.46,12.0,0.0,0.0,0.0
4.302,0.294,708.21,18.0,0.0,0.0,3.0
2.864,0.196,471.88,12.0,0.0,0.0,2.0
10.09863,0.468,709.32,19.2,0.0,0.0,0.0
3.024,0.4,473.0,12.8,0.0,0.0,2.0
3.036,0.4,473.02,12.8,0.0,0.0,0.0
3.052,0.404,474.46,12.8,0.0,0.0,2.0
3.044,0.404,474.0,12.8,0.0,0.0,2.0
6.78124,0.618,713.31,19.2,0.0,0.0,0.0
4.38,0.372,712.71,18.0,0.0,0.0,3.0
2.96,0.148,475.38,12.4,0.0,0.0,2.0
4.584,0.222,712.65,19.2,0.0,0.0,0.0
2.8758,0.148,475.5,12.8,0.0,0.0,2.0
3.064,0.152,476.32,12.8,0.0,0.0,2.0
2.916,0.156,477.1,12.0,0.0,0.0,0.0
4.116,0.0,712.29,17.4,0.0,0.0,3.0
6.04935,0.0,713.79,16.8,0.0,0.0,0.0
2.72,0.0,475.28,11.2,0.0,0.0,2.0
2.376,0.0,474.6,10.0,0.0,0.0,2.0
7.55471,0.0,710.79,15.0,0.0,0.0,0.0
3.7021,0.0,475.3,10.0,0.0,0.0,2.0
5.16553,0.0,473.8,18.4,0.0,0.0,2.0
3.6894,0.148,474.88,17.6,4.0,0.0,2.0
5.58045,0.894,712.98,31.2,3.0,0.0,30.0
5.652,0.846,716.4,24.0,3.0,6.0,30.0
4.63756,0.858,716.7,21.0,6.0,3.0,33.0
5.6172,0.852,716.43,22.2,3.0,6.0,33.0
5.016,1.158,716.4,21.6,3.0,3.0,30.0
4.008,0.924,717.45,16.8,3.0,3.0,0.0
2.776,0.684,478.9,12.0,2.0,4.0,2.0
2.904,0.86,478.68,12.4,4.0,2.0,2.0
0.816,0.0,748.32,3.0,0.0,0.0,3.0
0.748,0.0,498.92,3.2,0.0,0.0,2.0
2.0245,0.0,495.54,4.8,0.0,0.0,0.0
3.0243,0.0,745.44,7.2,0.0,3.0,3.0
7.08364,0.0,498.46,5.2,0.0,0.0,2.0
1.9994,0.0,498.54,4.8,0.0,0.0,0.0
1.284,0.0,498.6,5.2,0.0,0.0,2.0
2.142,0.228,748.08,8.4,0.0,0.0,3.0
2.9667,0.396,743.4,9.0,0.0,0.0,3.0
2.106,0.372,742.74,8.4,0.0,0.0,0.0
2.9535,0.408,746.37,8.4,0.0,3.0,3.0
2.748,0.372,743.67,11.4,0.0,0.0,3.0
1.9947,0.26,494.46,9.6,0.0,0.0,0.0
8.76457,0.726,742.32,18.0,0.0,0.0,3.0
3.0489,0.414,745.2,10.8,0.0,0.0,3.0
2.0351,0.26,495.86,7.2,0.0,0.0,0.0
1.91048,0.256,493.42,6.4,0.0,2.0,2.0
3.77565,0.372,741.75,7.8,0.0,0.0,3.0
1.18331,0.26,495.94,5.2,0.0,0.0,0.0
2.9559,0.39,745.89,6.0,0.0,0.0,3.0
0.9,0.272,496.44,3.6,0.0,0.0,2.0
0.86,0.256,496.34,3.6,0.0,0.0,2.0
1.338,0.396,742.71,5.4,0.0,0.0,0.0
0.796,0.156,495.36,3.2,0.0,0.0,2.0
2.8026,0.0,741.93,4.2,0.0,3.0,3.0
3.43357,0.0,495.06,2.4,0.0,0.0,0.0
4.25521,0.0,496.7,2.8,0.0,0.0,2.0
0.652,0.0,495.74,2.4,0.0,0.0,2.0
1.032,0.0,744.27,4.2,0.0,0.0,0.0
0.972,0.0,740.85,3.6,0.0,0.0,3.0
2.6118,0.0,739.86,4.2,0.0,3.0,3.0
0.668,0.0,494.82,2.4,0.0,0.0,0.0
5.4206,0.0,742.44,4.2,0.0,0.0,3.0
1.57592,0.0,494.96,2.8,0.0,0.0,2.0
1.6602,0.0,493.92,2.8,0.0,0.0,0.0
8.60563,0.0,740.07,4.2,0.0,0.0,3.0
2.43765,0.0,738.36,3.6,0.0,0.0,3.0
6.4111,0.0,734.52,4.2,0.0,3.0,0.0
4.92882,0.0,732.66,4.8,0.0,0.0,3.0
0.832,0.172,487.74,3.2,0.0,0.0,2.0
1.176,0.234,729.45,4.8,0.0,0.0,0.0
5.46478,0.168,486.56,3.2,0.0,0.0,2.0
4.01408,0.156,486.3,3.2,0.0,0.0,2.0
1.5775,0.168,486.24,3.2,0.0,2.0,0.0
0.78,0.156,486.36,3.2,0.0,0.0,2.0
6.04949,0.252,729.51,4.8,0.0,0.0,3.0
7.65835,0.228,727.35,4.8,0.0,0.0,0.0
5.64355,0.24,726.09,4.8,0.0,0.0,3.0
1.176,0.228,728.19,4.8,0.0,0.0,3.0
2.24265,0.246,727.2,4.8,0.0,0.0,0.0
1.4879,0.164,486.58,5.2,0.0,0.0,2.0
7.39714,0.236,486.4,11.6,0.0,2.0,2.0
2.2566,0.3,728.88,14.4,0.0,0.0,0.0
6.44991,0.324,728.55,13.8,0.0,0.0,3.0
2.94,0.306,728.04,12.0,0.0,0.0,3.0
1.4967,0.212,484.0,8.4,0.0,0.0,0.0
2.17072,0.204,485.16,8.0,0.0,0.0,2.0
3.40004,0.324,728.52,12.0,0.0,3.0,3.0
10.20678,0.312,728.76,12.0,0.0,0.0,0.0
9.51313,0.33,729.75,12.0,0.0,0.0,3.0
3.66908,0.208,486.44,8.0,0.0,0.0,2.0
3.0,0.33,729.48,12.0,0.0,0.0,0.0
0.64394,0.212,486.98,8.0,0.0,0.0,2.0
4.53855,0.336,731.19,12.0,0.0,0.0,3.0
2.56725,0.342,732.78,12.0,0.0,3.0,0.0
2.61615,0.318,731.04,12.0,0.0,0.0,3.0
4.77744,0.33,729.75,12.0,0.0,0.0,3.0
5.81784,0.306,730.35,12.0,0.0,0.0,0.0
1.804,0.0,488.02,7.2,0.0,0.0,2.0
4.95794,0.0,734.79,10.8,0.0,0.0,3.0
2.73,0.0,736.41,10.8,0.0,3.0,0.0
1.784,0.0,490.48,7.2,0.0,0.0,2.0
1.9491,0.0,488.46,7.2,0.0,0.0,2.0
1.78,0.0,489.8,7.2,0.0,0.0,0.0
1.948,0.0,490.12,8.0,0.0,0.0,2.0
3.222,0.0,734.13,13.2,0.0,0.0,3.0
2.898,0.0,733.53,11.4,0.0,0.0,3.0
2.742,0.0,734.94,10.8,0.0,0.0,0.0
2.1319,0.0,490.12,7.2,0.0,2.0,2.0
4.85739,0.0,733.26,10.8,0.0,0.0,3.0
2.1953,0.356,488.68,9.6,0.0,0.0,0.0
7.10497,0.48,734.61,13.8,0.0,0.0,3.0
1.984,0.32,489.94,8.0,0.0,0.0,2.0
3.43995,0.492,735.39,12.6,0.0,0.0,0.0
3.336,0.774,733.77,13.8,0.0,3.0,3.0
6.25666,0.5,489.48,8.8,0.0,0.0,2.0
3.5985,0.762,735.06,13.8,0.0,0.0,0.0
3.6501,0.732,734.4,13.8,0.0,0.0,3.0
3.7041,0.75,735.6,13.8,0.0,0.0,3.0
6.43348,0.726,735.39,13.2,0.0,0.0,0.0
5.14835,0.504,491.84,8.0,0.0,2.0,2.0
2.5044,0.496,493.22,7.2,0.0,0.0,2.0
2.4888,0.504,492.04,7.2,0.0,0.0,0.0
6.66279,0.744,739.86,10.8,0.0,0.0,3.0
4.93043,0.496,493.84,7.2,0.0,0.0,2.0
10.55948,0.744,739.71,10.8,0.0,0.0,0.0
2.80244,0.704,493.26,8.0,0.0,0.0,2.0
3.98784,0.78,492.96,8.4,0.0,2.0,2.0
1.868,0.696,491.98,8.0,0.0,0.0,0.0
4.04649,0.556,492.32,7.6,0.0,0.0,2.0
3.7179,1.23,739.98,21.0,0.0,0.0,3.0
11.00837,1.038,737.58,21.0,0.0,0.0,0.0
10.67164,0.24,492.64,5.2,0.0,0.0,2.0
8.24508,0.252,492.86,5.2,0.0,2.0,2.0
3.6702,0.348,736.86,7.8,0.0,0.0,3.0
8.17985,0.354,733.68,7.8,0.0,0.0,0.0
2.25812,0.232,490.72,5.2,0.0,0.0,2.0
3.59475,0.366,736.41,7.8,0.0,0.0,3.0
1.268,0.236,491.74,5.2,0.0,0.0,0.0
1.18733,0.378,738.81,7.8,0.0,0.0,3.0
1.914,0.36,740.19,7.8,0.0,0.0,3.0
1.432,0.252,492.76,6.4,0.0,2.0,0.0
1.20085,0.3,736.56,21.0,0.0,0.0,3.0
3.57045,0.0,738.0,10.8,0.0,0.0,3.0
2.394,0.0,738.27,9.6,0.0,0.0,0.0
8.00283,0.0,733.5,24.6,0.0,0.0,39.0
6.276,0.0,487.42,26.4,2.0,0.0,40.0
9.42,0.0,729.3,39.6,6.0,3.0,57.0
4.0509,0.222,732.42,28.2,3.0,0.0,57.0
4.15695,0.216,730.5,28.2,3.0,0.0,57.0
10.93868,0.152,489.1,18.8,2.0,0.0,38.0
6.54839,0.144,485.86,18.8,2.0,0.0,38.0
5.02132,0.156,484.0,18.8,4.0,0.0,38.0
13.86854,0.216,727.32,28.2,3.0,0.0,54.0
